Entidad,Fecha,Ratio de Capital Global (%),Morosidad (%)
CMAC Trujillo,30/04/2022,18.94,6.05
CMAC Trujillo,31/05/2022,18.86,5.75
CMAC Trujillo,30/06/2022,18.63,5.6
CMAC Trujillo,31/07/2022,18.33,5.64
CMAC Trujillo,31/08/2022,18.21,5.63
CMAC Trujillo,30/09/2022,17.96,5.66
CMAC Tacna,31/01/2016,17.61,11.23
CMAC Tacna,29/02/2016,17.02,11.66
CMAC Tacna,31/03/2016,16.81,11.63
CMAC Tacna,30/04/2016,16.74,12.38
CMAC Tacna,31/05/2016,16.39,12.59
CMAC Tacna,30/06/2016,16.29,8.48
CMAC Tacna,31/07/2016,16.02,8.75
CMAC Tacna,31/08/2016,15.95,8.73
CMAC Tacna,30/09/2016,15.93,8.66
CMAC Tacna,31/10/2016,15.48,8.91
CMAC Tacna,30/11/2016,15.17,8.91
CMAC Tacna,31/12/2016,15.05,7.73
CMAC Tacna,31/01/2017,15.49,8.21
CMAC Tacna,28/02/2017,15.61,8.47
CMAC Tacna,31/03/2017,15.06,8.47
CMAC Tacna,30/04/2017,14.69,8.62
CMAC Tacna,31/05/2017,14.51,9.05
CMAC Tacna,30/06/2017,14.36,9.16
CMAC Tacna,31/07/2017,14.81,8.93
CMAC Tacna,31/08/2017,14.55,9.13
CMAC Tacna,30/09/2017,14.29,9.05
CMAC Tacna,31/10/2017,14.16,9.22
CMAC Tacna,30/11/2017,13.64,7.53
CMAC Tacna,31/12/2017,14.25,6.45
CMAC Tacna,31/01/2018,14.94,7.05
CMAC Tacna,28/02/2018,14.6,7.04
CMAC Tacna,31/03/2018,14.22,6.46
CMAC Tacna,30/04/2018,14.08,6.71
CMAC Tacna,31/05/2018,13.86,6.9
CMAC Tacna,30/06/2018,13.76,6.32
CMAC Tacna,31/07/2018,14.27,6.66
CMAC Tacna,31/08/2018,14.29,7.36
CMAC Tacna,30/09/2018,14.22,6.9
CMAC Tacna,31/10/2018,14.09,7.19
CMAC Tacna,30/11/2018,14.05,7.54
CMAC Tacna,31/12/2018,14.08,6.76
CMAC Tacna,31/01/2019,13.86,7.51
CMAC Tacna,28/02/2019,14.81,8.07
CMAC Tacna,31/03/2019,14.67,8.14
CMAC Tacna,30/04/2019,15.59,8.15
CMAC Tacna,31/05/2019,15.2,8.58
CMAC Tacna,30/06/2019,15.1,8.41
CMAC Tacna,31/07/2019,15.15,8.6
CMAC Tacna,31/08/2019,14.95,9.16
CMAC Tacna,30/09/2019,15.22,9.77
CMAC Tacna,31/10/2019,14.65,10.94
CMAC Tacna,30/11/2019,14.52,11.49
CMAC Tacna,31/12/2019,14.37,10.98
CMAC Tacna,31/01/2020,14.42,11.93
CMAC Tacna,29/02/2020,14.47,12.63
CMAC Tacna,31/03/2020,14.51,12.28
CMAC Tacna,30/04/2020,14.75,12.29
CMAC Tacna,31/05/2020,15.21,12.48
CMAC Tacna,30/06/2020,15.6,12.62
CMAC Tacna,31/07/2020,15.6,12.83
CMAC Tacna,31/08/2020,16.02,12.99
CMAC Tacna,30/09/2020,16.03,13.09
CMAC Tacna,31/10/2020,16,12.29
CMAC Tacna,30/11/2020,16.27,12.24
CMAC Tacna,31/12/2020,15.45,10.94
CMAC Tacna,31/01/2021,15.57,11.05
CMAC Tacna,28/02/2021,15.33,16.86
CMAC Tacna,31/03/2021,14.04,17.03
CMAC Tacna,30/04/2021,14.35,18.74
CMAC Tacna,31/05/2021,12.8,20.41
CMAC Tacna,30/06/2021,12.42,18.69
CMAC Tacna,31/07/2021,12.66,18.92
CMAC Tacna,31/08/2021,13.02,19
CMAC Tacna,30/09/2021,13.06,17.17
CMAC Tacna,31/10/2021,12.82,15.15
CMAC Tacna,30/11/2021,12.44,13.31
CMAC Tacna,31/12/2021,11.99,9.75
CMAC Tacna,31/01/2022,12.18,10.79
CMAC Tacna,28/02/2022,12.16,11.4
CMAC Tacna,31/03/2022,12,10.57
CMAC Tacna,30/04/2022,11.95,10.77
CMAC Tacna,31/05/2022,11.95,10.82
CMAC Tacna,30/06/2022,11.9,9.95
CMAC Tacna,31/07/2022,11.88,10.28
CMAC Tacna,31/08/2022,11.73,10.44
CMAC Tacna,30/09/2022,11.42,9.66
